,Tweets,Translated,polarity_score,analysis_result
1727,cara membalas orang selalu merehmehkan kinerja pemerinta beesusah payah melawan covid sebagian masyaraktany percaya covid tidak mau vaksin yang suka nyebar hoax,how to repay people always belittle the performance of the government struggling to fight covid some people believe covid doesn't want vaccines that like to spread hoaxes,0.0,Positive
1728,bab cucuk vaksin pstu demam ni dah cm biasa sgt dah kt sbb dulu masa sekolah mmg hahaha yela sekarang zmn hadap covid en tu kena berjaga² huu,"about getting a vaccine and getting a fever, it's very common, it's been like when i was in school, hahaha, yes, now that you're facing covid, you have to be careful.",-0.0249999999999999,Negative
1729,mesti bulan gwa kena bulan mei sama sekali kemarin nyoba ambil vaksin disuruh diundur agustus penyintas covid tanpa gejala sama sekali,"i should have had the month of may at all yesterday when i tried to take the vaccine i was told to postpone it to august, the survivors of covid have no symptoms at all",0.0,Positive
1730,vaksin x sekarang sama aman pernah kena covid makin gendut wfh yang punya tips diet sama wfh hehehe,"vaccine x is now as safe as ever. i've had covid, it's getting fatter, wfh, who has diet tips with wfh, hehehe",0.5,Positive
1731,nak kaya uang vaksin beginilah jadinya bukan peduli rakyat dijangkiti covid tidak walaupon divaksin malah menyemarakkan covid negeri negeri dimasa hadapan,"if you want to get rich with vaccine money, this is how it happens. it doesn't matter if the people are infected with covid, they don't care if they are vaccinated, but instead they fuel covid in the state in the future.",0.1875,Positive
1732,disuruh stay rumah mudik disuruh vaksin mau dibikin ppkm ngelawan kasih tau ttg covid percaya angka covid melambung kegagalan jokowi makasih bikin ketawa,told to stay home going home told to make vaccines want to make ppkm fight tell me about covid believe the covid numbers have soared jokowi's failure thanks for making me laugh,-0.3166666666666667,Negative
1733,salah satu ilmuwan asal inggris menggarap vaksin covid astrazeneca dame sarah gilbert mendapatkan tepuk tangan meriah lapangan tengah ajang wimbledon,one of the british scientists working on the covid vaccine astrazeneca dame sarah gilbert gets a standing ovation on the midfield at wimbledon,0.0,Positive
1734,sumpah benar bgtt sedih sangat deh liat tante w vaksin diem suaminya maksa ngebolehin vaksin ntar nyari pasangan kayanya dijadiin bahan pertimbangan deh pendapatnya ttg vaksin covid,"i swear it's true, it's really sad to see aunt w's vaccine diem, her husband insists on allowing the vaccine, then looking for a partner like her riches will be taken into consideration for her opinion about the covid vaccine",-0.4833333333333333,Negative
1735,info temen thailand warga thailand bergerak melawan pemerintahannya tidak becus menangani covid banyak warganya mati tidak mendapatkan bantuan vaksin makanan uang freedomforthai whathappensinthailand,info thai friends thai people are moving against the government incapable of handling covid many of its citizens die without getting food vaccines money freedomforthai whathappensinthailand,0.075,Positive
1736,pelonggaran tatacara kendalian piawai sop mereka telah sempurna dos vaksin covid kekebalan kelompok herd immunity dicapai suatu kebodohan sama tidak perlu kuarantin pulang sabah selepas prn sabah dulu kebodohan berulang ulang,"the relaxation of standard operating procedures, they have perfected the covid vaccine dose, group immunity, herd immunity has been achieved, the same stupidity, no need to quarantine, return to sabah after the sabah prn, stupidity repeats itself",-0.0083333333333333,Negative
1737,loh beda di vaksin tanpa vaksin di vaksin kalau kena covid jenis sakit ringan,the difference is in vaccines without vaccines in vaccines if you get a mild type of covid,0.1666666666666666,Positive
1738,pcr vaksin bebas covid,pcr vaccine free covid,0.4,Positive
1739,apa kabar negara luar vaksin berbayar kalau utk pekerja ttp loh cari sampingan kreatif jualan daring kalau bisa keliling makanya bil balik k orangnya banyak tmn yang malah kena phk gr covid,what's up in countries outside of paid vaccines if it's for workers but looking for a creative side selling online if you can go around that's why you have to call back a lot of people who have actually been laid off by gr covid,0.25,Positive
1740,nah iyaaa sangat mamiiih makanya super hepi tau kalau vaksin covid utk bumil busui,"well, yeah, i'm very mommy, that's why i'm super happy to know that the covid vaccine is for breastfeeding pregnant women",0.3333333333333333,Positive
1741,mba covid tu beneran eh nanyaa bapak vaksin jawabnya ah takut gamauu saya ya allah,"miss covid, it's true, i asked mr. vaccine, he said, i'm afraid i don't want it, god",-0.1999999999999999,Negative
1742,vaksin menjaminkan terkena covid jadi perlu keistimewaan contoh kebodohan lalu ajk masjid orang solat vaksin jemaah wajib di vaksin,"the vaccine guarantees exposure to covid, so it is necessary to be privileged, an example of stupidity, then invite people to the mosque to pray, and the congregation must be vaccinated",0.0,Positive
1743,sedikit beruntung punya orangtua percaya covid mau vaksin suatu nikmat tersendiri,i'm a little lucky to have parents who believe that covid wants a vaccine is a blessing in itself,0.1152777777777777,Positive
1744,vaksin covid aman utk bumil busui mba alhamdulillaahhh,"the covid vaccine is safe for pregnant women, alhamdulillaahhh",0.5,Positive
1745,tahu langkah adalah utk menggalakkan rakyat vaksin terlalu awal kalau rakyat vaksin baru lah yang dah vaksin masih dijangkiti menjangkitkan covid orang walaupun simptom takkan jadi teruk bahaya yang vaksin,know the step is to encourage the people to vaccinate too early if the people who have just been vaccinated are still infected infecting people with covid even if the symptoms are not severe the danger of the vaccine,0.1181818181818181,Positive
1746,polsek kemangkon menggelar vaksinasi covid massal dosis kedua uptd puskesmas kemangkon rangka mendukung program pemerintah mewujudkan satu juta vaksin satu hari,kemangkon sector police held the second dose of mass covid vaccination for the uptd kemangkon health center in order to support the government's program of realizing one million vaccines one day,0.0,Positive
1747,tbh tidak setuju benda ni walaupun dh kena vaksin dos still kena covid sia je,tbh i don't agree with this even though i got the dose vaccine i still get covid for nothing,0.0,Positive
1748,stok vaksin kosong bupati adil kecewa nilai kinerja satgas penanganan covid riau amburadul,"vaccine stock is empty, regent fair is disappointed with the disorganized performance of the riau covid handling task force",-0.425,Negative
1749,vaksin dulu menunggu pilihan terbaik sangat berisiko kita bisa memastikan datang duluan vaksin terbaiknya ataukah covid nya,"vaccine first waiting for the best choice is very risky, we can make sure the best vaccine comes first or the covid",0.5900000000000001,Positive
1750,gigimu vaksin covid bukan hak lo doang ada hidup orang juga disana,your teeth the covid vaccine is not your right there are people's lives there too,0.2857142857142857,Positive
1751,semakin banyaknya jenis vaksin tujuan utama memberikan antibodi melawan antigen covid membuat ragu dab bimbang melakukan vaksinasi pemberitaan media korban pasca vaksin ada vaksin bodong lain sebagainya ditambah polemik bpom,"the increasing number of types of vaccines, the main goal of which is to provide antibodies against covid antigens, makes you doubtful and confused about vaccinating, media coverage of victims after the vaccine, there are other fake vaccines, and so on, plus the bpom polemic",0.1666666666666666,Positive
1752,tugas vaksin preventif pencegahan mengurangi gejala terpapar covid bukan obat penangkal covid,"the task of preventive vaccines is prevention of reducing the symptoms of exposure to covid, not an antidote to covid",0.0,Positive
1753,exam siapakah nama orang pertama mencipta vaksin covid,exam what is the name of the first person to create a covid vaccine,0.25,Positive
1754,bangga andil pemuda indonesia balik terciptanya vaksin covid astrazeneca hasil kerja indra rudiansyah mahasiswa universitas oxford,"we are proud to have contributed to the creation of the astrazeneca covid vaccine by indra rudiansyah, an oxford university student",0.4,Positive
1755,mau tanya baru vaksin tahap pertama harusnya hari vaksin tahap sekarang uda terpapar positiv covid setelah sembuh saya bisa vaksin tahab gimana mohon pencerahan makasih,"i want to ask, the first stage of the vaccine should be the day of the current stage of the vaccine, i have been exposed to positive covid, after recovering, i can get the vaccine, how do i ask for enlightenment, thanks",0.1627272727272727,Positive
1756,covid merenggut banyak nyawa manusia entah ada percaya tidak mohon jangan tidak peduli ayo peka ikuti protokol ikut vaksin jaga kesehatan sa jaga ko ko jaga sa,covid has claimed many human lives whether there is one believe it or not please don't care don't care let's be sensitive follow the protocol take the vaccine take care of my health take care of me please take care of me,0.3,Positive
1757,new post tpm kelonggaran sop covid individu diberi vaksin sepenuhnya diumumkan selepas hari,new post tpm relaxation sop covid individuals are fully vaccinated announced after the day,0.1363636363636363,Positive
1758,vaksin covid lebih peratus populasi malaysia terima dos pertama awaninews awani hapuscovid,covid vaccine more percent of the malaysian population received the first dose awaninews awani hapuscovid,0.375,Positive
1759,efek salah vaksin kali bukannya vaksin covid malah dikasih vaksin rabies,the wrong effect of the vaccine this time instead of the covid vaccine was given the rabies vaccine,-0.5,Negative
